ActivityStartDate,mo,day,date,MonitoringLocationIdentifier,HydrologicCondition,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure2,ResultMeasure_MeasureUnitCode,ResultStatusIdentifier,HUCEightDigitCode,DrainageAreaMeasure_MeasureValue,DrainageAreaMeasure_MeasureUnitCode,HUC8,PFOR2,PWETL2,PURB2,PAGT2
8/1/03,8,1,2003-08-01T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.11,0.11,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
8/1/03,8,1,2003-08-01T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,11,11,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
6/29/11,6,29,2011-06-29T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,0.02,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
5/18/05,5,18,2005-05-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
6/15/07,6,15,2007-06-15T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,0.03,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
12/4/07,12,4,2007-12-04T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.34,0.34,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
7/16/02,7,16,2002-07-16T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.08,0.08,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
7/16/02,7,16,2002-07-16T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.11,0.11,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
7/17/02,7,17,2002-07-17T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.05,0.05,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
7/17/02,7,17,2002-07-17T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,2.1,2.1,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
9/4/02,9,4,2002-09-04T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.15,0.15,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
9/4/02,9,4,2002-09-04T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.43,0.43,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
7/17/02,7,17,2002-07-17T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.25,0.25,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
7/17/02,7,17,2002-07-17T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,9.2,9.2,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
9/1/15,9,1,2015-09-01T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.07,0.07,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
12/30/13,12,30,2013-12-30T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.49,0.49,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
12/30/13,12,30,2013-12-30T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.04,0.04,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
7/30/14,7,30,2014-07-30T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.97,0.97,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
7/30/14,7,30,2014-07-30T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/20/13,9,20,2013-09-20T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.28,0.28,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/20/13,9,20,2013-09-20T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.06,0.06,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/12/13,3,12,2013-03-12T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.22,0.22,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/12/13,3,12,2013-03-12T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.06,0.06,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/1/05,3,1,2005-03-01T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.07,0.07,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/1/05,3,1,2005-03-01T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.88,0.88,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
8/16/05,8,16,2005-08-16T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.1,0.1,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
8/16/05,8,16,2005-08-16T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,4.68,4.68,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/23/05,6,23,2005-06-23T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.13,0.13,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/23/05,6,23,2005-06-23T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.38,0.38,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/27/11,6,27,2011-06-27T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.08,0.08,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/27/11,6,27,2011-06-27T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,0.03,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/1/10,9,1,2010-09-01T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.38,0.38,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
8/27/07,8,27,2007-08-27T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.07,0.07,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
8/27/07,8,27,2007-08-27T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,14.2,14.2,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/1/10,9,1,2010-09-01T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.12,0.12,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/27/07,6,27,2007-06-27T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/27/07,6,27,2007-06-27T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,0,,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
7/17/02,7,17,2002-07-17T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,20,20,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
7/19/02,7,19,2002-07-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.31,0.31,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
7/19/02,7,19,2002-07-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,2.6,2.6,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
8/15/06,8,15,2006-08-15T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,1,1,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
8/19/09,8,19,2009-08-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,0.02,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
12/12/12,12,12,2012-12-12T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,0,,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
5/23/12,5,23,2012-05-23T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,0.03,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
5/23/12,5,23,2012-05-23T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
8/31/04,8,31,2004-08-31T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.23,0.23,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
12/7/10,12,7,2010-12-07T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,0,,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
5/12/10,5,12,2010-05-12T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,0.05,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
6/12/12,6,12,2012-06-12T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
12/9/09,12,9,2009-12-09T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.08,0.08,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
5/8/07,5,8,2007-05-08T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
3/20/07,3,20,2007-03-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.11,0.11,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
4/11/07,4,11,2007-04-11T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,0.06,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
3/17/10,3,17,2010-03-17T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.07,0.07,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
9/28/10,9,28,2010-09-28T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.1,0.1,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
9/11/07,9,11,2007-09-11T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.33,0.33,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
3/16/11,3,16,2011-03-16T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
12/13/11,12,13,2011-12-13T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,0.02,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
12/17/10,12,17,2010-12-17T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.2,0.2,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
12/17/10,12,17,2010-12-17T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.09,0.09,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/20/09,3,20,2009-03-20T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.07,0.07,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/20/09,3,20,2009-03-20T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.05,0.05,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/25/09,9,25,2009-09-25T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,0.03,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/25/09,9,25,2009-09-25T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/8/09,6,8,2009-06-08T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.27,0.27,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/8/09,6,8,2009-06-08T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,0.02,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/15/12,3,15,2012-03-15T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.22,0.22,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/15/12,3,15,2012-03-15T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.13,0.13,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/20/12,9,20,2012-09-20T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.25,0.25,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/20/12,9,20,2012-09-20T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.05,0.05,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
11/17/04,11,17,2004-11-17T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.11,0.11,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
11/17/04,11,17,2004-11-17T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.12,0.12,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/2/04,3,2,2004-03-02T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.08,0.08,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/2/04,3,2,2004-03-02T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.41,0.41,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/15/04,6,15,2004-06-15T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/15/04,6,15,2004-06-15T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,0,,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/8/04,9,8,2004-09-08T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
9/8/04,9,8,2004-09-08T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
5/16/12,5,16,2012-05-16T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,0.06,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
5/16/12,5,16,2012-05-16T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
8/20/11,8,20,2011-08-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.54,0.54,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
8/20/11,8,20,2011-08-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.09,0.09,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
6/14/05,6,14,2005-06-14T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,0.02,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
12/28/16,12,28,2016-12-28T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.29,0.29,mg/l as P,Preliminary,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
3/29/16,3,29,2016-03-29T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
9/6/16,9,6,2016-09-06T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.17,0.17,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
9/16/08,9,16,2008-09-16T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.08,0.08,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
12/2/08,12,2,2008-12-02T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
6/3/08,6,3,2008-06-03T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,0.03,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
6/28/16,6,28,2016-06-28T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,0.03,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
3/18/08,3,18,2008-03-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,0.06,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
4/15/08,4,15,2008-04-15T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
3/20/12,3,20,2012-03-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.36,0.36,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
3/20/12,3,20,2012-03-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.07,0.07,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
4/25/12,4,25,2012-04-25T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.17,0.17,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
4/25/12,4,25,2012-04-25T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.06,0.06,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
6/9/09,6,9,2009-06-09T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,0.02,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
1/29/08,1,29,2008-01-29T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,2.44,2.44,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
8/21/12,8,21,2012-08-21T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.08,0.08,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
3/17/09,3,17,2009-03-17T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
12/2/04,12,2,2004-12-02T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,0.02,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
5/13/09,5,13,2009-05-13T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,0.03,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
2/23/09,2,23,2009-02-23T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,0.03,mg/l as P,Accepted,15060103,4306,sq mi,15060103,73.918,0.01,0.132,0.076
8/21/08,8,21,2008-08-21T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.24,0.24,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
8/21/08,8,21,2008-08-21T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.06,0.06,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
12/17/08,12,17,2008-12-17T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.2,0.2,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
12/17/08,12,17,2008-12-17T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.13,0.13,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/17/08,6,17,2008-06-17T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,0,,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
6/17/08,6,17,2008-06-17T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/10/08,3,10,2008-03-10T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.2,0.2,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
3/10/08,3,10,2008-03-10T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.13,0.13,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
12/5/12,12,5,2012-12-05T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.22,0.22,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
12/5/12,12,5,2012-12-05T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.15,0.15,mg/l as P,Accepted,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
5/7/15,5,7,2015-05-07T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.45,0.45,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
5/7/15,5,7,2015-05-07T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,0.02,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
2/9/16,2,9,2016-02-09T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.18,0.18,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
2/9/16,2,9,2016-02-09T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.34,0.34,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
11/29/16,11,29,2016-11-29T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.24,0.24,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
11/29/16,11,29,2016-11-29T00:00:00Z,USGS-09415000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.12,0.12,mg/l as P,Preliminary,15010010,5090,sq mi,15010010,21.83,0.02,0.27,0.68
