ActivityStartDate,mo,day,date,MonitoringLocationIdentifier,HydrologicCondition,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure_MeasureUnitCode,ResultStatusIdentifier,HUCEightDigitCode,DrainageAreaMeasure_MeasureValue,DrainageAreaMeasure_MeasureUnitCode,SITE_ID,YEAR,PFOR,PWETL,PURB,PAGT,HUC8,HUC8_NM,HUC2,STRAHLER,ST_ORDER
2008-11-26,11,26,2008-11-26T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2012-08-28,8,28,2012-08-28T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.3,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2016-03-23,3,23,2016-03-23T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2014-06-27,6,27,2014-06-27T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.08,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2014-02-04,2,4,2014-02-04T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2015-12-10,12,10,2015-12-10T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2015-09-01,9,1,2015-09-01T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.08,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2013-02-05,2,5,2013-02-05T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2013-08-30,8,30,2013-08-30T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.09,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2013-11-05,11,5,2013-11-05T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2013-06-04,6,4,2013-06-04T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2001-02-27,2,27,2001-02-27T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2001-06-21,6,21,2001-06-21T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2001-12-18,12,18,2001-12-18T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2001-04-18,4,18,2001-04-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.17,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2001-04-18,4,18,2001-04-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.17,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2001-04-18,4,18,2001-04-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.17,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2001-04-18,4,18,2001-04-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.17,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2001-04-18,4,18,2001-04-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.17,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2017-03-14,3,14,2017-03-14T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.15,mg/l as P,Preliminary,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2017-03-14,3,14,2017-03-14T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.15,mg/l as P,Preliminary,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2017-03-14,3,14,2017-03-14T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.15,mg/l as P,Preliminary,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2017-03-14,3,14,2017-03-14T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.15,mg/l as P,Preliminary,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2017-03-14,3,14,2017-03-14T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.15,mg/l as P,Preliminary,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2001-09-05,9,5,2001-09-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.1,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2001-09-05,9,5,2001-09-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.1,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2001-09-05,9,5,2001-09-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.1,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2001-09-05,9,5,2001-09-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.1,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2001-09-05,9,5,2001-09-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.1,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2001-02-06,2,6,2001-02-06T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2001-02-06,2,6,2001-02-06T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2001-02-06,2,6,2001-02-06T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2001-02-06,2,6,2001-02-06T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2001-02-06,2,6,2001-02-06T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2001-12-19,12,19,2001-12-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2001-12-19,12,19,2001-12-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2001-12-19,12,19,2001-12-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2001-12-19,12,19,2001-12-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2001-12-19,12,19,2001-12-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2002-10-10,10,10,2002-10-10T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2003-02-19,2,19,2003-02-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.11,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2003-02-19,2,19,2003-02-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.11,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2003-02-19,2,19,2003-02-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.11,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2003-02-19,2,19,2003-02-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.11,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2003-02-19,2,19,2003-02-19T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.11,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2003-12-05,12,5,2003-12-05T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2001-09-11,9,11,2001-09-11T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2002-10-31,10,31,2002-10-31T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2002-10-31,10,31,2002-10-31T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2000-08-30,8,30,2000-08-30T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.14,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2000-03-29,3,29,2000-03-29T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2002-04-03,4,3,2002-04-03T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2002-06-13,6,13,2002-06-13T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2002-08-09,8,9,2002-08-09T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2006-06-28,6,28,2006-06-28T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2000-10-27,10,27,2000-10-27T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2000-06-28,6,28,2000-06-28T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.09,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2006-09-27,9,27,2006-09-27T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.09,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2006-11-29,11,29,2006-11-29T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2006-03-29,3,29,2006-03-29T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.07,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2011-06-28,6,28,2011-06-28T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2011-11-29,11,29,2011-11-29T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2005-03-28,3,28,2005-03-28T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2005-08-25,8,25,2005-08-25T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.45,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2005-12-28,12,28,2005-12-28T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2003-10-16,10,16,2003-10-16T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2011-08-30,8,30,2011-08-30T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2007-11-28,11,28,2007-11-28T00:00:00Z,USGS-09508500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,mg/l as P,Accepted,15060203,5858,sq mi,WAZP99-0539,2000,84.58,0,0.01,0,15060203,LOWER VERDE,15,4,4th
2000-07-18,7,18,2000-07-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2000-07-18,7,18,2000-07-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2000-07-18,7,18,2000-07-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2000-07-18,7,18,2000-07-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2000-07-18,7,18,2000-07-18T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2006-04-20,4,20,2006-04-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2006-04-20,4,20,2006-04-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2006-04-20,4,20,2006-04-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2006-04-20,4,20,2006-04-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2006-04-20,4,20,2006-04-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2006-06-08,6,8,2006-06-08T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2006-06-08,6,8,2006-06-08T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2006-06-08,6,8,2006-06-08T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0598,2000,94.57,0,0.25,0,15060103,UPPER SALT,15,2,2nd
2006-06-08,6,8,2006-06-08T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0863,2003,77.71,0.02,0.15,0.16,15060103,UPPER SALT,15,3,3rd
2006-06-08,6,8,2006-06-08T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0893,2003,80.05,0.03,0.2,0.22,15060103,UPPER SALT,15,3,3rd
2006-06-20,6,20,2006-06-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
2006-06-20,6,20,2006-06-20T00:00:00Z,USGS-09498500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15060103,4306,sq mi,WAZP99-0551,2000,58.63,0,0.03,0,15060103,UPPER SALT,15,2,2nd
